"","match_point","match_flag","coach_name","season_edits"
"714",1,"draw","Alan Irvine",2008
"715",3,"win","Alan Irvine",2008
"716",0,"lose","Alan Irvine",2008
"717",3,"win","Alan Irvine",2008
"718",3,"win","Alan Irvine",2008
"719",0,"lose","Alan Irvine",2008
"720",1,"draw","Alan Irvine",2008
"721",3,"win","Alan Irvine",2008
"722",0,"lose","Alan Irvine",2008
"723",0,"lose","Alan Irvine",2008
"724",3,"win","Alan Irvine",2008
"725",0,"lose","Alan Irvine",2008
"726",0,"lose","Alan Irvine",2008
"727",1,"draw","Alan Irvine",2008
"728",0,"lose","Alan Irvine",2008
"729",3,"win","Alan Irvine",2008
"730",3,"win","Alan Irvine",2008
"731",1,"draw","Alan Irvine",2007
"732",0,"lose","Alan Irvine",2007
"733",3,"win","Alan Irvine",2007
"734",1,"draw","Alan Irvine",2007
"735",3,"win","Alan Irvine",2007
"736",0,"lose","Alan Irvine",2007
"737",1,"draw","Alan Irvine",2007
"738",0,"lose","Alan Irvine",2007
"739",0,"lose","Alan Irvine",2007
"740",3,"win","Alan Irvine",2007
"741",3,"win","Alan Irvine",2007
"742",0,"lose","Alan Irvine",2007
"743",0,"lose","Alan Irvine",2007
"744",3,"win","Alan Irvine",2007
"745",3,"win","Alan Irvine",2007
"746",0,"lose","Alan Irvine",2007
"747",0,"lose","Alan Irvine",2014
"748",3,"win","Alan Irvine",2014
"749",0,"lose","Alan Irvine",2014
"750",0,"lose","Alan Irvine",2014
"751",3,"win","Alan Irvine",2014
"752",1,"draw","Alan Irvine",2014
"753",0,"lose","Alan Irvine",2014
"754",3,"win","Alan Irvine",2014
"755",0,"lose","Alan Irvine",2014
"756",3,"win","Alan Irvine",2014
"757",1,"draw","Alan Irvine",2014
"758",3,"win","Alan Irvine",2010
"759",0,"lose","Alan Irvine",2010
"760",3,"win","Alan Irvine",2010
"761",0,"lose","Alan Irvine",2010
"762",0,"lose","Alan Irvine",2010
"763",3,"win","Alan Irvine",2010
"764",3,"win","Alan Irvine",2010
"765",3,"win","Alan Irvine",2010
"766",0,"lose","Alan Irvine",2010
"767",3,"win","Alan Irvine",2010
"768",3,"win","Alan Irvine",2010
"769",0,"lose","Alan Irvine",2010
"770",0,"lose","Alan Irvine",2010
"771",3,"win","Alan Irvine",2010
"772",3,"win","Alan Irvine",2010
"773",3,"win","Alan Irvine",2010
"774",1,"draw","Alan Irvine",2009
"775",1,"draw","Alan Irvine",2009
"776",0,"lose","Alan Irvine",2009
"777",1,"draw","Alan Irvine",2009
"778",1,"draw","Alan Irvine",2009
"779",1,"draw","Alan Irvine",2009
"780",3,"win","Alan Irvine",2009
"781",0,"lose","Alan Irvine",2009
"782",3,"win","Alan Irvine",2009
"783",3,"win","Alan Irvine",2009
"784",3,"win","Alan Irvine",2009
"785",3,"win","Alan Irvine",2009
"786",0,"lose","Alan Irvine",2009
"787",1,"draw","Alan Irvine",2009
"788",1,"draw","Alan Irvine",2009
"789",0,"lose","Alan Irvine",2009
"790",1,"draw","Alan Irvine",2009
"791",0,"lose","Alan Irvine",2009
"792",0,"lose","Alan Irvine",2009
"793",0,"lose","Alan Irvine",2009
"794",0,"lose","Alan Irvine",2009
"795",1,"draw","Alan Irvine",2009
"796",3,"win","Alan Irvine",2009
"797",1,"draw","Alan Irvine",2009
"798",1,"draw","Alan Irvine",2009
"799",1,"draw","Alan Irvine",2008
"800",3,"win","Alan Irvine",2008
"801",3,"win","Alan Irvine",2008
"802",1,"draw","Alan Irvine",2008
"803",3,"win","Alan Irvine",2008
"804",0,"lose","Alan Irvine",2008
"805",3,"win","Alan Irvine",2008
"806",3,"win","Alan Irvine",2008
"807",1,"draw","Alan Irvine",2008
"808",0,"lose","Alan Irvine",2008
"809",3,"win","Alan Irvine",2008
"810",1,"draw","Alan Irvine",2008
"811",0,"lose","Alan Irvine",2008
"812",3,"win","Alan Irvine",2008
"813",3,"win","Alan Irvine",2008
"814",3,"win","Alan Irvine",2008
"815",1,"draw","Alan Irvine",2008
"816",3,"win","Alan Irvine",2008
"817",0,"lose","Alan Irvine",2008
"818",0,"lose","Alan Irvine",2008
"819",0,"lose","Alan Irvine",2008
"820",3,"win","Alan Irvine",2008
"821",3,"win","Alan Irvine",2008
"822",1,"draw","Alan Irvine",2008
"823",3,"win","Alan Irvine",2008
"824",0,"lose","Alan Irvine",2007
"825",1,"draw","Alan Irvine",2007
"826",1,"draw","Alan Irvine",2007
"827",3,"win","Alan Irvine",2007
"828",3,"win","Alan Irvine",2007
"829",3,"win","Alan Irvine",2007
"830",3,"win","Alan Irvine",2007
"831",0,"lose","Alan Irvine",2007
"832",3,"win","Alan Irvine",2007
"833",3,"win","Alan Irvine",2007
"834",0,"lose","Alan Irvine",2007
"835",3,"win","Alan Irvine",2007
"836",0,"lose","Alan Irvine",2007
"837",3,"win","Alan Irvine",2007
"838",0,"lose","Alan Irvine",2007
"839",0,"lose","Alan Irvine",2007
"840",0,"lose","Alan Irvine",2007
"841",3,"win","Andre Villas-Boas",2015
"842",3,"win","Andre Villas-Boas",2015
"843",3,"win","Andre Villas-Boas",2015
"844",0,"lose","Andre Villas-Boas",2015
"845",3,"win","Andre Villas-Boas",2015
"846",3,"win","Andre Villas-Boas",2015
"847",3,"win","Andre Villas-Boas",2015
"848",1,"draw","Andre Villas-Boas",2015
"849",0,"lose","Andre Villas-Boas",2015
"850",1,"draw","Andre Villas-Boas",2015
"851",3,"win","Andre Villas-Boas",2015
"852",0,"lose","Andre Villas-Boas",2015
"853",1,"draw","Andre Villas-Boas",2015
"854",3,"win","Andre Villas-Boas",2015
"855",1,"draw","Andre Villas-Boas",2015
"856",3,"win","Andre Villas-Boas",2015
"857",3,"win","Andre Villas-Boas",2015
"858",3,"win","Andre Villas-Boas",2015
"859",0,"lose","Andre Villas-Boas",2015
"860",0,"lose","Andre Villas-Boas",2015
"861",3,"win","Andre Villas-Boas",2015
"862",3,"win","Andre Villas-Boas",2015
"863",3,"win","Andre Villas-Boas",2014
"864",1,"draw","Andre Villas-Boas",2014
"865",1,"draw","Andre Villas-Boas",2014
"866",1,"draw","Andre Villas-Boas",2014
"867",0,"lose","Andre Villas-Boas",2014
"868",3,"win","Andre Villas-Boas",2014
"869",3,"win","Andre Villas-Boas",2014
"870",1,"draw","Andre Villas-Boas",2014
"871",3,"win","Andre Villas-Boas",2014
"872",3,"win","Andre Villas-Boas",2014
"873",3,"win","Andre Villas-Boas",2014
"874",0,"lose","Andre Villas-Boas",2014
"875",3,"win","Andre Villas-Boas",2014
"876",0,"lose","Andre Villas-Boas",2014
"877",0,"lose","Andre Villas-Boas",2014
"878",0,"lose","Andre Villas-Boas",2014
"879",1,"draw","Andre Villas-Boas",2014
"880",3,"win","Andre Villas-Boas",2014
"881",3,"win","Andre Villas-Boas",2014
"882",3,"win","Andre Villas-Boas",2014
"883",3,"win","Andre Villas-Boas",2014
"884",3,"win","Andre Villas-Boas",2014
"885",3,"win","Andre Villas-Boas",2014
"886",3,"win","Andre Villas-Boas",2014
"887",3,"win","Andre Villas-Boas",2013
"888",1,"draw","Andre Villas-Boas",2013
"889",3,"win","Andre Villas-Boas",2013
"890",3,"win","Andre Villas-Boas",2013
"891",3,"win","Andre Villas-Boas",2013
"892",3,"win","Andre Villas-Boas",2013
"893",3,"win","Andre Villas-Boas",2013
"894",3,"win","Andre Villas-Boas",2013
"895",0,"lose","Andre Villas-Boas",2013
"896",1,"draw","Andre Villas-Boas",2013
"897",3,"win","Andre Villas-Boas",2013
"898",3,"win","Andre Villas-Boas",2013
"899",3,"win","Andre Villas-Boas",2013
"900",3,"win","Andre Villas-Boas",2013
"901",3,"win","Andre Villas-Boas",2013
"902",0,"lose","Andre Villas-Boas",2013
"903",3,"win","Andre Villas-Boas",2013
"904",3,"win","Andre Villas-Boas",2013
"905",3,"win","Andre Villas-Boas",2012
"906",3,"win","Andre Villas-Boas",2012
"907",3,"win","Andre Villas-Boas",2012
"908",1,"draw","Andre Villas-Boas",2012
"909",3,"win","Andre Villas-Boas",2012
"910",0,"lose","Andre Villas-Boas",2012
"911",3,"win","Andre Villas-Boas",2012
"912",3,"win","Andre Villas-Boas",2012
"913",3,"win","Andre Villas-Boas",2012
"914",3,"win","Andre Villas-Boas",2012
"915",0,"lose","Andre Villas-Boas",2012
"916",1,"draw","Andre Villas-Boas",2012
"917",3,"win","Andre Villas-Boas",2012
"918",3,"win","Andre Villas-Boas",2012
"919",3,"win","Andre Villas-Boas",2012
"920",3,"win","Andre Villas-Boas",2012
"921",3,"win","Andre Villas-Boas",2012
"922",1,"draw","Andre Villas-Boas",2012
"923",0,"lose","Andre Villas-Boas",2012
"924",0,"lose","Andre Villas-Boas",2012
"925",3,"win","Andre Villas-Boas",2012
"926",0,"lose","Andre Villas-Boas",2012
"927",1,"draw","Andre Villas-Boas",2012
"928",3,"win","Andre Villas-Boas",2012
"929",1,"draw","Andre Villas-Boas",2012
"930",1,"draw","Andre Villas-Boas",2012
"931",0,"lose","Andre Villas-Boas",2012
"932",3,"win","Andre Villas-Boas",2011
"933",1,"draw","Andre Villas-Boas",2011
"934",1,"draw","Andre Villas-Boas",2011
"935",3,"win","Andre Villas-Boas",2011
"936",3,"win","Andre Villas-Boas",2011
"937",3,"win","Andre Villas-Boas",2011
"938",1,"draw","Andre Villas-Boas",2011
"939",1,"draw","Andre Villas-Boas",2011
"940",3,"win","Andre Villas-Boas",2011
"941",0,"lose","Andre Villas-Boas",2011
"942",0,"lose","Andre Villas-Boas",2011
"943",3,"win","Andre Villas-Boas",2011
"944",0,"lose","Andre Villas-Boas",2011
"945",0,"lose","Andre Villas-Boas",2011
"946",3,"win","Andre Villas-Boas",2011
"947",1,"draw","Andre Villas-Boas",2011
"948",3,"win","Andre Villas-Boas",2011
"949",3,"win","Andre Villas-Boas",2011
"950",3,"win","Andre Villas-Boas",2011
"951",1,"draw","Andre Villas-Boas",2011
"952",3,"win","Andre Villas-Boas",2010
"953",1,"draw","Andre Villas-Boas",2010
"954",3,"win","Andre Villas-Boas",2010
"955",3,"win","Andre Villas-Boas",2010
"956",3,"win","Andre Villas-Boas",2010
"957",3,"win","Andre Villas-Boas",2010
"958",3,"win","Andre Villas-Boas",2010
"959",3,"win","Andre Villas-Boas",2010
"960",3,"win","Andre Villas-Boas",2010
"961",0,"lose","Andre Villas-Boas",2010
"962",3,"win","Andre Villas-Boas",2010
"963",0,"lose","Andre Villas-Boas",2010
"964",3,"win","Andre Villas-Boas",2010
"965",3,"win","Andre Villas-Boas",2010
"966",3,"win","Andre Villas-Boas",2010
"967",3,"win","Andre Villas-Boas",2010
"968",3,"win","Andre Villas-Boas",2010
"969",1,"draw","Andre Villas-Boas",2010
"970",3,"win","Andre Villas-Boas",2010
"971",1,"draw","Andre Villas-Boas",2010
"972",3,"win","Andre Villas-Boas",2010
"973",1,"draw","Andre Villas-Boas",2010
"974",3,"win","Andre Villas-Boas",2010
"975",3,"win","Andre Villas-Boas",2010
"976",3,"win","Andre Villas-Boas",2010
"977",3,"win","Andre Villas-Boas",2010
"978",3,"win","Andre Villas-Boas",2010
"979",3,"win","Andre Villas-Boas",2009
"980",3,"win","Andre Villas-Boas",2009
"981",1,"draw","Andre Villas-Boas",2009
"982",0,"lose","Andre Villas-Boas",2009
"983",1,"draw","Andre Villas-Boas",2009
"984",3,"win","Andre Villas-Boas",2009
"985",0,"lose","Andre Villas-Boas",2009
"986",0,"lose","Andre Villas-Boas",2009
"987",0,"lose","Andre Villas-Boas",2009
"988",3,"win","Andre Villas-Boas",2009
"989",0,"lose","Andre Villas-Boas",2009
"990",0,"lose","Andre Villas-Boas",2009
"991",0,"lose","Andre Villas-Boas",2009
"992",1,"draw","Andre Villas-Boas",2009
"993",0,"lose","Andre Villas-Boas",2009
"994",1,"draw","Andre Villas-Boas",2015
"995",3,"win","Andre Villas-Boas",2015
"996",3,"win","Andre Villas-Boas",2015
"997",3,"win","Andre Villas-Boas",2015
"998",3,"win","Andre Villas-Boas",2015
"999",3,"win","Andre Villas-Boas",2015
"1000",0,"lose","Andre Villas-Boas",2015
"1001",3,"win","Andre Villas-Boas",2015
"1002",0,"lose","Andre Villas-Boas",2015
"1003",0,"lose","Andre Villas-Boas",2015
"1004",3,"win","Andre Villas-Boas",2015
"1005",3,"win","Andre Villas-Boas",2015
"1006",3,"win","Andre Villas-Boas",2015
"1007",3,"win","Andre Villas-Boas",2015
"1008",3,"win","Andre Villas-Boas",2015
"1009",1,"draw","Andre Villas-Boas",2015
"1010",1,"draw","Andre Villas-Boas",2015
"1011",1,"draw","Andre Villas-Boas",2015
"1012",3,"win","Andre Villas-Boas",2015
"1013",3,"win","Andre Villas-Boas",2015
"1014",3,"win","Andre Villas-Boas",2015
"1015",3,"win","Andre Villas-Boas",2015
"1016",0,"lose","Andre Villas-Boas",2014
"1017",3,"win","Andre Villas-Boas",2014
"1018",3,"win","Andre Villas-Boas",2014
"1019",1,"draw","Andre Villas-Boas",2014
"1020",1,"draw","Andre Villas-Boas",2014
"1021",3,"win","Andre Villas-Boas",2014
"1022",0,"lose","Andre Villas-Boas",2014
"1023",3,"win","Andre Villas-Boas",2014
"1024",3,"win","Andre Villas-Boas",2014
"1025",0,"lose","Andre Villas-Boas",2014
"1026",3,"win","Andre Villas-Boas",2014
"1027",3,"win","Andre Villas-Boas",2014
"1028",0,"lose","Andre Villas-Boas",2014
"1029",3,"win","Andre Villas-Boas",2014
"1030",3,"win","Andre Villas-Boas",2014
"1031",1,"draw","Andre Villas-Boas",2014
"1032",1,"draw","Andre Villas-Boas",2014
"1033",3,"win","Andre Villas-Boas",2014
"1034",3,"win","Andre Villas-Boas",2014
"1035",3,"win","Andre Villas-Boas",2014
"1036",3,"win","Andre Villas-Boas",2014
"1037",3,"win","Andre Villas-Boas",2014
"1038",3,"win","Andre Villas-Boas",2014
"1039",0,"lose","Andre Villas-Boas",2014
"1040",0,"lose","Andre Villas-Boas",2013
"1041",3,"win","Andre Villas-Boas",2013
"1042",3,"win","Andre Villas-Boas",2013
"1043",3,"win","Andre Villas-Boas",2013
"1044",0,"lose","Andre Villas-Boas",2013
"1045",3,"win","Andre Villas-Boas",2013
"1046",1,"draw","Andre Villas-Boas",2013
"1047",0,"lose","Andre Villas-Boas",2013
"1048",3,"win","Andre Villas-Boas",2013
"1049",3,"win","Andre Villas-Boas",2013
"1050",3,"win","Andre Villas-Boas",2013
"1051",0,"lose","Andre Villas-Boas",2013
"1052",1,"draw","Andre Villas-Boas",2013
"1053",3,"win","Andre Villas-Boas",2013
"1054",3,"win","Andre Villas-Boas",2013
"1055",3,"win","Andre Villas-Boas",2013
"1056",3,"win","Andre Villas-Boas",2013
"1057",3,"win","Andre Villas-Boas",2012
"1058",1,"draw","Andre Villas-Boas",2012
"1059",1,"draw","Andre Villas-Boas",2012
"1060",0,"lose","Andre Villas-Boas",2012
"1061",1,"draw","Andre Villas-Boas",2012
"1062",0,"lose","Andre Villas-Boas",2012
"1063",0,"lose","Andre Villas-Boas",2012
"1064",3,"win","Andre Villas-Boas",2012
"1065",1,"draw","Andre Villas-Boas",2012
"1066",3,"win","Andre Villas-Boas",2012
"1067",1,"draw","Andre Villas-Boas",2012
"1068",1,"draw","Andre Villas-Boas",2012
"1069",3,"win","Andre Villas-Boas",2012
"1070",3,"win","Andre Villas-Boas",2012
"1071",1,"draw","Andre Villas-Boas",2012
"1072",0,"lose","Andre Villas-Boas",2012
"1073",3,"win","Andre Villas-Boas",2012
"1074",3,"win","Andre Villas-Boas",2012
"1075",0,"lose","Andre Villas-Boas",2012
"1076",3,"win","Andre Villas-Boas",2012
"1077",0,"lose","Andre Villas-Boas",2012
"1078",1,"draw","Andre Villas-Boas",2012
"1079",3,"win","Andre Villas-Boas",2012
"1080",3,"win","Andre Villas-Boas",2012
"1081",3,"win","Andre Villas-Boas",2012
"1082",3,"win","Andre Villas-Boas",2012
"1083",1,"draw","Andre Villas-Boas",2012
"1084",0,"lose","Andre Villas-Boas",2011
"1085",0,"lose","Andre Villas-Boas",2011
"1086",0,"lose","Andre Villas-Boas",2011
"1087",1,"draw","Andre Villas-Boas",2011
"1088",1,"draw","Andre Villas-Boas",2011
"1089",3,"win","Andre Villas-Boas",2011
"1090",0,"lose","Andre Villas-Boas",2011
"1091",1,"draw","Andre Villas-Boas",2011
"1092",3,"win","Andre Villas-Boas",2011
"1093",3,"win","Andre Villas-Boas",2011
"1094",3,"win","Andre Villas-Boas",2011
"1095",0,"lose","Andre Villas-Boas",2011
"1096",1,"draw","Andre Villas-Boas",2011
"1097",3,"win","Andre Villas-Boas",2011
"1098",3,"win","Andre Villas-Boas",2011
"1099",3,"win","Andre Villas-Boas",2011
"1100",3,"win","Andre Villas-Boas",2011
"1101",0,"lose","Andre Villas-Boas",2011
"1102",3,"win","Andre Villas-Boas",2011
"1103",3,"win","Andre Villas-Boas",2011
"1104",3,"win","Andre Villas-Boas",2010
"1105",3,"win","Andre Villas-Boas",2010
"1106",0,"lose","Andre Villas-Boas",2010
"1107",3,"win","Andre Villas-Boas",2010
"1108",3,"win","Andre Villas-Boas",2010
"1109",3,"win","Andre Villas-Boas",2010
"1110",3,"win","Andre Villas-Boas",2010
"1111",3,"win","Andre Villas-Boas",2010
"1112",3,"win","Andre Villas-Boas",2010
"1113",3,"win","Andre Villas-Boas",2010
"1114",3,"win","Andre Villas-Boas",2010
"1115",3,"win","Andre Villas-Boas",2010
"1116",1,"draw","Andre Villas-Boas",2010
"1117",3,"win","Andre Villas-Boas",2010
"1118",3,"win","Andre Villas-Boas",2010
"1119",0,"lose","Andre Villas-Boas",2010
"1120",3,"win","Andre Villas-Boas",2010
"1121",3,"win","Andre Villas-Boas",2010
"1122",3,"win","Andre Villas-Boas",2010
"1123",3,"win","Andre Villas-Boas",2010
"1124",3,"win","Andre Villas-Boas",2010
"1125",3,"win","Andre Villas-Boas",2010
"1126",3,"win","Andre Villas-Boas",2010
"1127",3,"win","Andre Villas-Boas",2010
"1128",3,"win","Andre Villas-Boas",2010
"1129",3,"win","Andre Villas-Boas",2010
"1130",3,"win","Andre Villas-Boas",2010
"1131",3,"win","Andre Villas-Boas",2010
"1132",1,"draw","Andre Villas-Boas",2009
"1133",0,"lose","Andre Villas-Boas",2009
"1134",1,"draw","Andre Villas-Boas",2009
"1135",0,"lose","Andre Villas-Boas",2009
"1136",0,"lose","Andre Villas-Boas",2009
"1137",1,"draw","Andre Villas-Boas",2009
"1138",3,"win","Andre Villas-Boas",2009
"1139",3,"win","Andre Villas-Boas",2009
"1140",1,"draw","Andre Villas-Boas",2009
"1141",3,"win","Andre Villas-Boas",2009
"1142",3,"win","Andre Villas-Boas",2009
"1143",3,"win","Andre Villas-Boas",2009
"1144",1,"draw","Andre Villas-Boas",2009
"1145",3,"win","Andre Villas-Boas",2009
"1146",3,"win","Andre Villas-Boas",2009
"1147",3,"win","Antonio Conte",2016
"1148",3,"win","Antonio Conte",2016
"1149",0,"lose","Antonio Conte",2016
"1150",3,"win","Antonio Conte",2016
"1151",0,"lose","Antonio Conte",2016
"1152",0,"lose","Antonio Conte",2016
"1153",3,"win","Antonio Conte",2016
"1154",3,"win","Antonio Conte",2016
"1155",0,"lose","Antonio Conte",2016
"1156",0,"lose","Antonio Conte",2016
"1157",3,"win","Antonio Conte",2016
"1158",3,"win","Antonio Conte",2015
"1159",1,"draw","Antonio Conte",2015
"1160",0,"lose","Antonio Conte",2015
"1161",3,"win","Antonio Conte",2014
"1162",3,"win","Antonio Conte",2014
"1163",1,"draw","Antonio Conte",2014
"1164",1,"draw","Antonio Conte",2014
"1165",1,"draw","Antonio Conte",2014
"1166",3,"win","Antonio Conte",2014
"1167",3,"win","Antonio Conte",2014
"1168",3,"win","Antonio Conte",2013
"1169",1,"draw","Antonio Conte",2013
"1170",0,"lose","Antonio Conte",2013
"1171",3,"win","Antonio Conte",2013
"1172",3,"win","Antonio Conte",2013
"1173",0,"lose","Antonio Conte",2013
"1174",3,"win","Antonio Conte",2013
"1175",3,"win","Antonio Conte",2013
"1176",3,"win","Antonio Conte",2013
"1177",3,"win","Antonio Conte",2013
"1178",3,"win","Antonio Conte",2013
"1179",1,"draw","Antonio Conte",2013
"1180",1,"draw","Antonio Conte",2013
"1181",3,"win","Antonio Conte",2013
"1182",3,"win","Antonio Conte",2013
"1183",3,"win","Antonio Conte",2013
"1184",0,"lose","Antonio Conte",2013
"1185",3,"win","Antonio Conte",2013
"1186",3,"win","Antonio Conte",2013
"1187",1,"draw","Antonio Conte",2013
"1188",3,"win","Antonio Conte",2013
"1189",0,"lose","Antonio Conte",2013
"1190",3,"win","Antonio Conte",2013
"1191",3,"win","Antonio Conte",2013
"1192",3,"win","Antonio Conte",2013
"1193",1,"draw","Antonio Conte",2013
"1194",3,"win","Antonio Conte",2013
"1195",0,"lose","Antonio Conte",2012
"1196",3,"win","Antonio Conte",2012
"1197",3,"win","Antonio Conte",2012
"1198",3,"win","Antonio Conte",2012
"1199",3,"win","Antonio Conte",2012
"1200",3,"win","Antonio Conte",2012
"1201",3,"win","Antonio Conte",2012
"1202",1,"draw","Antonio Conte",2012
"1203",0,"lose","Antonio Conte",2012
"1204",3,"win","Antonio Conte",2012
"1205",0,"lose","Antonio Conte",2012
"1206",1,"draw","Antonio Conte",2012
"1207",1,"draw","Antonio Conte",2012
"1208",0,"lose","Antonio Conte",2012
"1209",3,"win","Antonio Conte",2012
"1210",3,"win","Antonio Conte",2012
"1211",3,"win","Antonio Conte",2012
"1212",1,"draw","Antonio Conte",2012
"1213",0,"lose","Antonio Conte",2011
"1214",3,"win","Antonio Conte",2011
"1215",3,"win","Antonio Conte",2011
"1216",3,"win","Antonio Conte",2011
"1217",3,"win","Antonio Conte",2011
"1218",3,"win","Antonio Conte",2011
"1219",3,"win","Antonio Conte",2011
"1220",1,"draw","Antonio Conte",2011
"1221",1,"draw","Antonio Conte",2011
"1222",1,"draw","Antonio Conte",2011
"1223",1,"draw","Antonio Conte",2011
"1224",3,"win","Antonio Conte",2011
"1225",1,"draw","Antonio Conte",2011
"1226",1,"draw","Antonio Conte",2011
"1227",1,"draw","Antonio Conte",2011
"1228",3,"win","Antonio Conte",2011
"1229",3,"win","Antonio Conte",2011
"1230",3,"win","Antonio Conte",2011
"1231",1,"draw","Antonio Conte",2011
"1232",3,"win","Antonio Conte",2011
"1233",1,"draw","Antonio Conte",2011
"1234",3,"win","Antonio Conte",2011
"1235",3,"win","Antonio Conte",2010
"1236",1,"draw","Antonio Conte",2010
"1237",0,"lose","Antonio Conte",2010
"1238",3,"win","Antonio Conte",2010
"1239",3,"win","Antonio Conte",2010
