"","season_number","match_point","match_flag","coach_name","enemy_team","home_away","squad_list","myteam_name"
"33","2009","3","win","Arsene Wenger","Wolves","home","	Manuel Almunia	Lukasz Fabianski	Vito Mannone	Wojciech Szczesny	James Shea	William Gallas	Thomas Vermaelen	Philippe Senderos	Johan Djourou	Sol Campbell	Mikael Silvestre	Kyle Bartley	Thomas Cruise	Gael Clichy	Kieran Gibbs	Armand Traore	Bacary Sagna	Emmanuel Eboue	Kerrea Gilbert	Luke Ayling	Denilson	Alex Song	Abou Diaby	Craig Eastmond	Emmanuel Frimpong	Francis Coquelin	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Fran Merida	Mark Randall	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Gilles Sunu	Sanchez Watt	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Eduardo	Nicklas Bendtner	Nacer Barazite	Jay Emmanuel-Thomas","Arsenal"
"34","2009","0","lose","Arsene Wenger","Spurs","away","	Manuel Almunia	Lukasz Fabianski	Vito Mannone	Wojciech Szczesny	James Shea	William Gallas	Thomas Vermaelen	Philippe Senderos	Johan Djourou	Sol Campbell	Mikael Silvestre	Kyle Bartley	Thomas Cruise	Gael Clichy	Kieran Gibbs	Armand Traore	Bacary Sagna	Emmanuel Eboue	Kerrea Gilbert	Luke Ayling	Denilson	Alex Song	Abou Diaby	Craig Eastmond	Emmanuel Frimpong	Francis Coquelin	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Fran Merida	Mark Randall	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Gilles Sunu	Sanchez Watt	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Eduardo	Nicklas Bendtner	Nacer Barazite	Jay Emmanuel-Thomas","Arsenal"
"35","2009","0","lose","Arsene Wenger","Wigan","away","	Manuel Almunia	Lukasz Fabianski	Vito Mannone	Wojciech Szczesny	James Shea	William Gallas	Thomas Vermaelen	Philippe Senderos	Johan Djourou	Sol Campbell	Mikael Silvestre	Kyle Bartley	Thomas Cruise	Gael Clichy	Kieran Gibbs	Armand Traore	Bacary Sagna	Emmanuel Eboue	Kerrea Gilbert	Luke Ayling	Denilson	Alex Song	Abou Diaby	Craig Eastmond	Emmanuel Frimpong	Francis Coquelin	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Fran Merida	Mark Randall	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Gilles Sunu	Sanchez Watt	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Eduardo	Nicklas Bendtner	Nacer Barazite	Jay Emmanuel-Thomas","Arsenal"
"36","2009","1","draw","Arsene Wenger","Manchester City","home","	Manuel Almunia	Lukasz Fabianski	Vito Mannone	Wojciech Szczesny	James Shea	William Gallas	Thomas Vermaelen	Philippe Senderos	Johan Djourou	Sol Campbell	Mikael Silvestre	Kyle Bartley	Thomas Cruise	Gael Clichy	Kieran Gibbs	Armand Traore	Bacary Sagna	Emmanuel Eboue	Kerrea Gilbert	Luke Ayling	Denilson	Alex Song	Abou Diaby	Craig Eastmond	Emmanuel Frimpong	Francis Coquelin	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Fran Merida	Mark Randall	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Gilles Sunu	Sanchez Watt	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Eduardo	Nicklas Bendtner	Nacer Barazite	Jay Emmanuel-Thomas","Arsenal"
"37","2009","0","lose","Arsene Wenger","Blackburn","away","	Manuel Almunia	Lukasz Fabianski	Vito Mannone	Wojciech Szczesny	James Shea	William Gallas	Thomas Vermaelen	Philippe Senderos	Johan Djourou	Sol Campbell	Mikael Silvestre	Kyle Bartley	Thomas Cruise	Gael Clichy	Kieran Gibbs	Armand Traore	Bacary Sagna	Emmanuel Eboue	Kerrea Gilbert	Luke Ayling	Denilson	Alex Song	Abou Diaby	Craig Eastmond	Emmanuel Frimpong	Francis Coquelin	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Fran Merida	Mark Randall	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Gilles Sunu	Sanchez Watt	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Eduardo	Nicklas Bendtner	Nacer Barazite	Jay Emmanuel-Thomas","Arsenal"
"38","2009","3","win","Arsene Wenger","Fulham FC","home","	Manuel Almunia	Lukasz Fabianski	Vito Mannone	Wojciech Szczesny	James Shea	William Gallas	Thomas Vermaelen	Philippe Senderos	Johan Djourou	Sol Campbell	Mikael Silvestre	Kyle Bartley	Thomas Cruise	Gael Clichy	Kieran Gibbs	Armand Traore	Bacary Sagna	Emmanuel Eboue	Kerrea Gilbert	Luke Ayling	Denilson	Alex Song	Abou Diaby	Craig Eastmond	Emmanuel Frimpong	Francis Coquelin	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Fran Merida	Mark Randall	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Gilles Sunu	Sanchez Watt	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Eduardo	Nicklas Bendtner	Nacer Barazite	Jay Emmanuel-Thomas","Arsenal"
"39","2010","1","draw","Arsene Wenger","Liverpool","away","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
"40","2010","3","win","Arsene Wenger","Blackpool","home","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
"41","2010","3","win","Arsene Wenger","Blackburn","away","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
"42","2010","3","win","Arsene Wenger","Bolton","home","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
"43","2010","1","draw","Arsene Wenger","Sunderland","away","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
"44","2010","0","lose","Arsene Wenger","West Brom","home","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
"45","2010","0","lose","Arsene Wenger","Chelsea","away","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
"46","2010","3","win","Arsene Wenger","Birmingham","home","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
"47","2010","3","win","Arsene Wenger","Manchester City","away","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
"48","2010","3","win","Arsene Wenger","West Ham","home","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
"49","2010","0","lose","Arsene Wenger","Newcastle","home","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
"50","2010","3","win","Arsene Wenger","Wolves","away","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
"51","2010","3","win","Arsene Wenger","Everton","away","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
"52","2010","0","lose","Arsene Wenger","Spurs","home","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
"53","2010","3","win","Arsene Wenger","Aston Villa","away","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
"54","2010","3","win","Arsene Wenger","Fulham FC","home","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
"55","2010","0","lose","Arsene Wenger","Manchester Utd.","away","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
"56","2010","3","win","Arsene Wenger","Chelsea","home","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
"57","2010","1","draw","Arsene Wenger","Wigan","away","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
"58","2010","3","win","Arsene Wenger","Birmingham","away","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
"59","2010","1","draw","Arsene Wenger","Manchester City","home","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
"60","2010","3","win","Arsene Wenger","West Ham","away","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
"61","2010","3","win","Arsene Wenger","Wigan","home","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
"62","2010","3","win","Arsene Wenger","Everton","home","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
"63","2010","1","draw","Arsene Wenger","Newcastle","away","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
"64","2010","3","win","Arsene Wenger","Wolves","home","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
"65","2010","3","win","Arsene Wenger","Stoke City","home","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
"66","2010","1","draw","Arsene Wenger","Sunderland","home","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
"67","2010","1","draw","Arsene Wenger","West Brom","away","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
"68","2010","1","draw","Arsene Wenger","Blackburn","home","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
"69","2010","3","win","Arsene Wenger","Blackpool","away","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
"70","2010","1","draw","Arsene Wenger","Liverpool","home","	Manuel Almunia	Lukasz Fabianski	Jens Lehmann	Vito Mannone	Wojciech Szczesny	James Shea	Thomas Vermaelen	Sebastien Squillaci	Laurent Koscielny	Johan Djourou	Ignasi Miquel	Gael Clichy	Kieran Gibbs	Bacary Sagna	Emmanuel Eboue	Alex Song	Denilson	Abou Diaby	Havard Nordtveit	Craig Eastmond	Cesc Fabregas	Aaron Ramsey	Jack Wilshere	Henri Lansbury	Conor Henderson	Tomas Rosicky	Samir Nasri	Theo Walcott	Carlos Vela	Andrey Arshavin	Robin van Persie	Marouane Chamakh	Nicklas Bendtner	Jay Emmanuel-Thomas","Arsenal"
